Venue,Status,Sender,h_index,academic_age,paper_domain,matching_country,replied,positive_reply
Nature Communications,Opened,nigerian,33.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,nigerian,13.0,7.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,4.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,nigerian,0.0,1.0,Social Sciences,No Match,0,0.0
Nature,Unopened,pakistani_lums,103.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,32.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,53.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,43.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,56.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,26.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,48.0,13.0,Health Sciences,Match German,0,1.0
Science Advances,Unopened,german,53.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,37.0,13.0,Health Sciences,No Match,0,0.0
Nature Communications,Opened,german,1.0,3.0,Physical Sciences,No Match,1,1.0
Nature Communications,Unopened,pakistani_lums,136.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,german,54.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,24.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,13.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,104.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,102.0,13.0,Physical Sciences,No Match,1,0.0
Nature Communications,Unopened,german,115.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,pakistani_nyu,87.0,13.0,Health Sciences,No Match,0,0.0
Nature Communications,Opened,german,18.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,german,3.0,3.0,Physical Sciences,No Match,0,0.0
Nature Human Behaviour,Unopened,nigerian,10.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,41.0,13.0,Health Sciences,No Match,0,0.0
Nature,Unopened,nigerian,19.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,nigerian,16.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,german,9.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,154.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,42.0,13.0,Life Sciences,No Match,0,1.0
Scientific Reports,Unopened,german,6.0,9.0,Health Sciences,Match German,0,0.0
Nature,Unopened,pakistani_nyu,31.0,13.0,Health Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,50.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,15.0,9.0,Physical Sciences,No Match,0,0.0
Science Advances,Opened,nigerian,21.0,13.0,Physical Sciences,No Match,1,1.0
Nature Communications,Unopened,pakistani_nyu,48.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,5.0,11.0,Health Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,84.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,66.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,41.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,50.0,13.0,Health Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,44.0,13.0,Life Sciences,No Match,0,0.0
Nature,Unopened,german,19.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,62.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,35.0,13.0,Life Sciences,No Match,0,0.0
Nature,Opened,nigerian,78.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,32.0,13.0,Health Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,23.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,11.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,24.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,45.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Opened,german,78.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,1.0,2.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,136.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,nigerian,22.0,13.0,Life Sciences,No Match,0,0.0
Science Advances,Opened,german,43.0,13.0,Physical Sciences,Match German,1,1.0
Science Advances,Unopened,pakistani_lums,40.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,45.0,13.0,Physical Sciences,No Match,1,1.0
Nature Communications,Unopened,german,29.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,33.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,german,4.0,6.0,Physical Sciences,Match German,0,0.0
Science Advances,Unopened,german,260.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,17.0,12.0,Health Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,1.0,3.0,Health Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,11.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Opened,german,,,,No Match,0,0.0
Nature Communications,Opened,nigerian,11.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,17.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,20.0,13.0,Health Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,,,,No Match,0,0.0
Nature Communications,Unopened,german,52.0,13.0,Social Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,59.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,62.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,23.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,24.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,german,35.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,28.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,pakistani_lums,48.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,67.0,13.0,Life Sciences,No Match,0,0.0
Science Advances,Unopened,nigerian,30.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,31.0,13.0,Physical Sciences,Match German,0,0.0
Nature Communications,Unopened,pakistani_nyu,18.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,3.0,3.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,pakistani_nyu,38.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,german,18.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,8.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,42.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,59.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,48.0,13.0,Physical Sciences,Match German,0,0.0
Nature Communications,Opened,nigerian,218.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,8.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,57.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,nigerian,27.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,57.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,4.0,7.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,26.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,15.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,22.0,11.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,64.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,14.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,13.0,8.0,Physical Sciences,No Match,0,1.0
Nature Communications,Opened,pakistani_nyu,15.0,13.0,Physical Sciences,No Match,1,1.0
Science Advances,Opened,pakistani_lums,,,,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,45.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,nigerian,20.0,10.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,20.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,35.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Opened,nigerian,82.0,13.0,Life Sciences,No Match,1,1.0
Nature Communications,Opened,german,22.0,13.0,Life Sciences,No Match,1,1.0
Nature Communications,Opened,pakistani_lums,28.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,153.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,7.0,6.0,Health Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,26.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,43.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,40.0,13.0,Health Sciences,No Match,0,0.0
Science Advances,Unopened,nigerian,23.0,13.0,Social Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,28.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,26.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,22.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Opened,pakistani_lums,8.0,9.0,Life Sciences,No Match,1,1.0
Nature Communications,Unopened,pakistani_lums,61.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,74.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,63.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,27.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,pakistani_nyu,42.0,13.0,Life Sciences,No Match,0,0.0
PNAS,Unopened,german,19.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,18.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,60.0,13.0,Physical Sciences,No Match,1,1.0
Scientific Reports,Unopened,pakistani_nyu,1.0,1.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,43.0,13.0,Health Sciences,No Match,0,0.0
Nature,Unopened,pakistani_nyu,40.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,29.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,100.0,13.0,Life Sciences,Match German,0,0.0
Nature Communications,Unopened,pakistani_lums,15.0,11.0,Physical Sciences,No Match,0,0.0
Nature,Opened,pakistani_lums,150.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,12.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,17.0,13.0,Physical Sciences,No Match,1,1.0
Nature Communications,Opened,nigerian,57.0,13.0,Physical Sciences,No Match,0,1.0
Nature Communications,Opened,german,26.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Opened,nigerian,54.0,13.0,Physical Sciences,No Match,0,1.0
Nature,Opened,german,20.0,13.0,Physical Sciences,Match German,1,0.0
Nature Communications,Opened,pakistani_lums,10.0,13.0,Health Sciences,No Match,1,1.0
Science Advances,Unopened,pakistani_lums,37.0,13.0,Life Sciences,No Match,0,0.0
Nature,Unopened,nigerian,54.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,61.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,10.0,10.0,Physical Sciences,No Match,1,1.0
Science Advances,Unopened,german,5.0,9.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,german,25.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,30.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Opened,pakistani_lums,30.0,13.0,Life Sciences,No Match,0,0.0
Scientific Reports,Opened,german,1.0,11.0,Health Sciences,No Match,0,0.0
Nature Communications,Unopened,german,44.0,13.0,Life Sciences,Match German,0,0.0
Nature Communications,Unopened,german,66.0,13.0,Physical Sciences,Match German,0,0.0
Science Advances,Unopened,pakistani_nyu,27.0,13.0,Life Sciences,No Match,0,0.0
Science Advances,Unopened,nigerian,43.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,8.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,pakistani_nyu,37.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,german,22.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,26.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,21.0,13.0,Life Sciences,Match German,0,0.0
Scientific Reports,Unopened,pakistani_lums,42.0,13.0,Health Sciences,No Match,0,0.0
Nature,Unopened,pakistani_nyu,41.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,pakistani_lums,29.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,39.0,13.0,Health Sciences,No Match,1,1.0
Nature Communications,Unopened,pakistani_nyu,9.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,50.0,13.0,Health Sciences,No Match,0,0.0
Scientific Reports,Opened,german,19.0,13.0,Life Sciences,Match German,1,0.0
Nature Communications,Unopened,pakistani_lums,52.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,148.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,24.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,52.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,28.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_lums,68.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,70.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,31.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Opened,nigerian,74.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,2.0,10.0,Health Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_lums,26.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,6.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,16.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,40.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,16.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,45.0,13.0,Physical Sciences,No Match,0,0.0
Nature,Unopened,nigerian,46.0,13.0,Life Sciences,No Match,0,0.0
Nature,Unopened,nigerian,22.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,30.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_lums,41.0,13.0,Life Sciences,No Match,0,0.0
Nature,Opened,nigerian,62.0,13.0,Physical Sciences,No Match,0,1.0
Nature Communications,Unopened,pakistani_nyu,19.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,pakistani_lums,30.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,6.0,3.0,Physical Sciences,No Match,0,0.0
Science Advances,Opened,german,31.0,13.0,Social Sciences,No Match,1,1.0
Science Advances,Unopened,pakistani_lums,7.0,8.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,18.0,12.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,21.0,11.0,Physical Sciences,No Match,0,1.0
Scientific Reports,Unopened,german,9.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,57.0,13.0,Health Sciences,No Match,0,0.0
Nature,Opened,german,56.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,58.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,pakistani_nyu,25.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,19.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,19.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,24.0,12.0,Physical Sciences,No Match,1,1.0
Nature Communications,Opened,pakistani_lums,67.0,13.0,Physical Sciences,No Match,1,1.0
Nature,Unopened,pakistani_nyu,17.0,10.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,307.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,40.0,13.0,Physical Sciences,No Match,0,1.0
Science Advances,Unopened,german,22.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Unopened,nigerian,44.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,pakistani_nyu,26.0,13.0,Health Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,28.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,german,54.0,13.0,Physical Sciences,Match German,1,1.0
Nature Communications,Unopened,pakistani_nyu,9.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_lums,40.0,13.0,Life Sciences,No Match,0,1.0
Nature Communications,Unopened,pakistani_lums,30.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,nigerian,7.0,12.0,Life Sciences,No Match,0,0.0
Science Advances,Opened,german,28.0,13.0,Life Sciences,No Match,1,1.0
Scientific Reports,Opened,german,11.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,47.0,13.0,Physical Sciences,No Match,1,0.0
Nature Communications,Unopened,german,16.0,13.0,Physical Sciences,Match German,0,0.0
Nature Communications,Opened,german,54.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Unopened,german,31.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,german,27.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,30.0,13.0,Social Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,37.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,german,60.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,20.0,10.0,Physical Sciences,No Match,0,0.0
Nature Communications,Unopened,german,14.0,13.0,Life Sciences,Match German,0,0.0
Nature Communications,Opened,pakistani_lums,32.0,13.0,Life Sciences,No Match,0,0.0
Nature,Opened,nigerian,13.0,10.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,31.0,13.0,Life Sciences,No Match,1,1.0
Nature Communications,Unopened,pakistani_lums,57.0,13.0,Life Sciences,No Match,0,0.0
Science Advances,Unopened,nigerian,8.0,10.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,16.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,15.0,13.0,Life Sciences,No Match,0,0.0
Nature,Opened,pakistani_lums,51.0,13.0,Physical Sciences,No Match,0,0.0
Nature Communications,Opened,nigerian,35.0,13.0,Physical Sciences,No Match,1,1.0
Science Advances,Unopened,german,8.0,13.0,Life Sciences,No Match,0,0.0
Nature Communications,Opened,pakistani_nyu,40.0,13.0,Physical Sciences,No Match,0,0.0
Science Advances,Unopened,pakistani_nyu,57.0,13.0,Physical Sciences,No Match,0,0.0
Scientific Reports,Opened,pakistani_nyu,2.0,10.0,Physical Sciences,No Match,0,0.0
